181:	2.069123147521E-04
182:	2.079341065837E-04
183:	2.089600020554E-04
184:	2.099977136822E-04
185:	2.110248897225E-04
186:	2.120534190908E-04
187:	2.130763168680E-04
188:	2.141082659364E-04
189:	2.151418157155E-04
190:	2.161740267184E-04
191:	2.172051608795E-04
192:	2.182303724112E-04
193:	2.192674874095E-04
194:	2.203045878559E-04
195:	2.213309780927E-04
196:	2.223734772997E-04
197:	2.234034036519E-04
198:	2.244450442959E-04
199:	2.254802820971E-04
200:	2.265171206091E-04
201:	2.275524893776E-04
202:	2.285921509610E-04
203:	2.296289894730E-04
204:	2.306639798917E-04
205:	2.317042672075E-04
206:	2.327545662411E-04
207:	2.337877522223E-04
208:	2.348314737901E-04
209:	2.358738565817E-04
210:	2.369062713115E-04
211:	2.379446959822E-04
212:	2.389934525127E-04
213:	2.400302473688E-04
214:	2.410796441836E-04
215:	2.421328681521E-04
216:	2.431664906908E-04
217:	2.442130062263E-04
218:	2.452589396853E-04
219:	2.463076380081E-04
220:	2.473532513250E-04
221:	2.484009019099E-04
222:	2.494528889656E-04
223:	2.505000447854E-04
224:	2.515452797525E-04
225:	2.526042808313E-04
226:	2.536491956562E-04
227:	2.547040639911E-04
228:	2.557612024248E-04
229:	2.568094350863E-04
230:	2.578679414000E-04
231:	2.589200448710E-04
232:	2.599739818834E-04
233:	2.610383671708E-04
234:	2.620915765874E-04
235:	2.631457173266E-04
236:	2.642112667672E-04
237:	2.652706461959E-04
238:	2.663291234057E-04
239:	2.673935669009E-04
240:	2.684519859031E-04
241:	2.695080183912E-04
242:	2.705696097109E-04
243:	2.716385060921E-04
244:	2.727078390308E-04
245:	2.737666072790E-04
246:	2.748308470473E-04
247:	2.759002964012E-04
248:	2.769618004095E-04
249:	2.780299982987E-04
250:	2.791056467686E-04
251:	2.801762602758E-04
252:	2.812428865582E-04
253:	2.823130635079E-04
254:	2.833804464899E-04
255:	2.844557748176E-04
256:	2.855369821191E-04
257:	2.866013383027E-04
258:	2.876788785215E-04
259:	2.887553127948E-04
260:	2.898289239965E-04
261:	2.909038739745E-04
262:	2.919814432971E-04
263:	2.930653572548E-04
264:	2.941398706753E-04
265:	2.952186914627E-04
266:	2.962958533317E-04
267:	2.973815717269E-04
268:	2.984625461977E-04
269:	2.995407849085E-04
270:	3.006235347129E-04
271:	3.017042472493E-04
272:	3.027863276657E-04
273:	3.038764116354E-04
274:	3.049609949812E-04
275:	3.060520102736E-04
276:	3.071361279581E-04
277:	3.082267940044E-04
278:	3.093153063674E-04
279:	3.104102506768E-04
280:	3.114973078482E-04
281:	3.125826769974E-04
282:	3.136754385196E-04
283:	3.147629613522E-04
284:	3.158555773553E-04
285:	3.169558185618E-04
286:	3.180446219631E-04
287:	3.191447176505E-04
288:	3.202421066817E-04
289:	3.213402233087E-04
290:	3.224364481866E-04
291:	3.235378535464E-04
292:	3.246298874728E-04
293:	3.257326898165E-04
294:	3.268334257882E-04
295:	3.279433003627E-04
296:	3.290402237326E-04
297:	3.301394754089E-04
298:	3.312414337415E-04
299:	3.323522687424E-04
300:	3.334592329338E-04
301:	3.345714649186E-04
302:	3.356806118973E-04
303:	3.367821627762E-04
304:	3.378983237781E-04
305:	3.390074125491E-04
306:	3.401200519875E-04
307:	3.412329533603E-04
308:	3.423382877372E-04
309:	3.434547688812E-04
310:	3.445751790423E-04
311:	3.456929407548E-04
312:	3.468084323686E-04
313:	3.479172592051E-04
314:	3.490353701636E-04
315:	3.501591563690E-04
316:	3.512802941259E-04
317:	3.523867053445E-04
318:	3.535153809935E-04
319:	3.546371008269E-04
320:	3.557591116987E-04
321:	3.568743995856E-04
322:	3.580050542951E-04
323:	3.591265704017E-04
324:	3.602563228924E-04
325:	3.613722510636E-04
326:	3.625055251177E-04
327:	3.636378678493E-04
328:	3.647598496173E-04
329:	3.658789210021E-04
330:	3.670082951430E-04
331:	3.681438683998E-04
332:	3.692728059832E-04
333:	3.703963011503E-04
334:	3.715311759152E-04
335:	3.726674476638E-04
336:	3.737911465578E-04
337:	3.749239258468E-04
338:	3.760624676943E-04
339:	3.771904448513E-04
340:	3.783315478358E-04
341:	3.794648218900E-04
342:	3.805993765127E-04
343:	3.817315737251E-04
344:	3.828697954305E-04
345:	3.840099379886E-04
346:	3.851431829389E-04
347:	3.862899320666E-04
348:	3.874319372699E-04
349:	3.885646583512E-04
350:	3.897102433257E-04
351:	3.908512881026E-04
352:	3.919880546164E-04
353:	3.931350365747E-04
354:	3.942813200410E-04
355:	3.954087733291E-04
356:	3.965552896261E-04
357:	3.976999723818E-04
358:	3.988452372141E-04
359:	3.999948385172E-04
360:	4.011298296973E-04
361:	4.022819339298E-04
362:	4.034324374516E-04
363:	4.045749956276E-04
364:	4.057217738591E-04
365:	4.068742855452E-04
366:	4.080204525962E-04
367:	4.091664159205E-04
368:	4.103217797820E-04
369:	4.114699841011E-04
370:	4.126259009354E-04
371:	4.137644427828E-04
372:	4.149239102844E-04
373:	4.160811658949E-04
374:	4.172184271738E-04
375:	4.183803976048E-04
376:	4.195324145257E-04
377:	4.206804442219E-04
378:	4.218408721499E-04
379:	4.229890473653E-04
380:	4.241472925059E-04
381:	4.252968647052E-04
382:	4.264501039870E-04
383:	4.276099789422E-04
384:	4.287656338420E-04
385:	4.299196880311E-04
386:	4.310759832151E-04
387:	4.322297172621E-04
388:	4.333958495408E-04
389:	4.345497873146E-04
390:	4.357093421277E-04
391:	4.368634254206E-04
392:	4.380225727800E-04
393:	4.391762195155E-04
394:	4.403374623507E-04
395:	4.415045550559E-04
396:	4.426585510373E-04
397:	4.438208416104E-04
398:	4.449815896805E-04
399:	4.461418429855E-04
400:	4.473013686948E-04
401:	4.484638920985E-04
402:	4.496229521465E-04
403:	4.507853300311E-04
404:	4.519482899923E-04
405:	4.531120648608E-04
406:	4.542796814349E-04
407:	4.554361512419E-04
408:	4.566044663079E-04
409:	4.577643994708E-04
410:	4.589333548211E-04
411:	4.600900283549E-04
412:	4.612601187546E-04
413:	4.624214489013E-04
414:	4.635871737264E-04
415:	4.647475725506E-04
416:	4.659102414735E-04
417:	4.670791968238E-04
418:	4.682396247517E-04
419:	4.694089584518E-04
420:	4.705737228505E-04
421:	4.717408446595E-04
422:	4.729047068395E-04
423:	4.740686563309E-04
424:	4.752360109705E-04
425:	4.764038312715E-04
426:	4.775719426107E-04
427:	4.787370562553E-04
428:	4.798975132871E-04
429:	4.810715036001E-04
430:	4.822327173315E-04
431:	4.834046412725E-04
432:	4.845692601521E-04
433:	4.857319872826E-04
434:	4.868993710261E-04
435:	4.880694323219E-04
436:	4.892352735624E-04
437:	4.903984372504E-04
438:	4.915622412227E-04
439:	4.927281988785E-04
440:	4.938911297359E-04
441:	4.950478905812E-04
442:	4.962210077792E-04
443:	4.973810282536E-04
444:	4.985450068489E-04
445:	4.997018259019E-04
446:	5.008626030758E-04
447:	5.020124372095E-04
448:	5.031813052483E-04
449:	5.043339915574E-04
450:	5.054951179773E-04
451:	5.066417506896E-04
452:	5.077713867649E-04
453:	5.089151090942E-04
454:	5.100743728690E-04
455:	5.111986538395E-04
456:	5.123131559230E-04
457:	5.134781240486E-04
458:	5.145984468982E-04
459:	5.157490959391E-04
460:	5.168530042283E-04
461:	5.179987638257E-04
462:	5.190989468247E-04
463:	5.201817257330E-04
464:	5.212829564698E-04
465:	5.224201595411E-04
466:	5.235497374088E-04
467:	5.246236105449E-04
468:	5.257404409349E-04
469:	5.268306704238E-04
470:	5.278949975036E-04
471:	5.290565313771E-04
472:	5.300847697072E-04
473:	5.312214489095E-04
474:	5.323213990778E-04
475:	5.333768785931E-04
476:	5.344582023099E-04
477:	5.356151959859E-04
478:	5.366404657252E-04
479:	5.376918124966E-04
480:	5.387958372012E-04
481:	5.398496869020E-04
482:	5.409221630543E-04
483:	5.420036613941E-04
484:	5.430585588329E-04
485:	5.441628163680E-04
486:	5.451993201859E-04
487:	5.463240668178E-04
488:	5.473538767546E-04
489:	5.484595312737E-04
490:	5.494300276041E-04
491:	5.505107110366E-04
492:	5.515415687114E-04
493:	5.526409950107E-04
494:	5.537432734855E-04
495:	5.548067856580E-04
496:	5.557960248552E-04
497:	5.568452761509E-04
498:	5.578805576079E-04
499:	5.589113570750E-04
500:	5.598998395726E-04
501:	5.610282532871E-04
502:	5.620109150186E-04
503:	5.630713421851E-04
504:	5.640384042636E-04
505:	5.651192041114E-04
506:	5.661075701937E-04
507:	5.671551916748E-04
508:	5.682466435246E-04
509:	5.691914120689E-04
510:	5.702236085199E-04
511:	5.712207639590E-04
512:	5.722438800149E-04
513:	5.732828285545E-04
514:	5.742788780481E-04
515:	5.752871511504E-04
516:	5.763469962403E-04
517:	5.772883305326E-04
518:	5.783421802334E-04
519:	5.792655283585E-04
520:	5.803207750432E-04
521:	5.813092575409E-04
522:	5.823189276271E-04
523:	5.833131144755E-04
524:	5.843075923622E-04
525:	5.853562033735E-04
526:	5.862768157385E-04
527:	5.872949841432E-04
528:	5.882469704375E-04
529:	5.892816116102E-04
530:	5.902485572733E-04
531:	5.911885527894E-04
532:	5.921724950895E-04
533:	5.932196509093E-04
534:	5.941782728769E-04
535:	5.951762432232E-04
536:	5.961304414086E-04
537:	5.970826605335E-04
538:	5.980043206364E-04
539:	5.989759811200E-04
540:	5.999841960147E-04
541:	6.008840864524E-04
542:	6.018762942404E-04
543:	6.028594216332E-04
544:	6.038562278263E-04
545:	6.047611241229E-04
546:	6.056774873286E-04
547:	6.066517089494E-04
548:	6.076297722757E-04
549:	6.085644126870E-04
550:	6.094906711951E-04
551:	6.105912616476E-04
552:	6.114655407146E-04
553:	6.123884231783E-04
554:	6.133720744401E-04
555:	6.142336642370E-04
556:	6.151867564768E-04
557:	6.161673227325E-04
558:	6.169883417897E-04
559:	6.180473719724E-04
560:	6.190140848048E-04
561:	6.198437185958E-04
562:	6.208475679159E-04
563:	6.217430927791E-04
564:	6.226505502127E-04
565:	6.235952605493E-04
566:	6.244570831768E-04
567:	6.254959735088E-04
568:	6.263747927733E-04
569:	6.274069310166E-04
570:	6.281925598159E-04
571:	6.291204481386E-04
572:	6.300001405180E-04
573:	6.309538148344E-04
574:	6.319255335256E-04
575:	6.327759474516E-04
576:	6.336938822642E-04
577:	6.345762521960E-04
578:	6.355426157825E-04
579:	6.363854045048E-04
580:	6.373075302690E-04
581:	6.382525316440E-04
582:	6.391069036908E-04
583:	6.399964913726E-04
584:	6.409082561731E-04
585:	6.417624535970E-04
586:	6.427231710404E-04
587:	6.436085677706E-04
588:	6.444515893236E-04
589:	6.454242975451E-04
590:	6.462644087151E-04
591:	6.471626111306E-04
592:	6.479984149337E-04
593:	6.488887593150E-04
594:	6.498988950625E-04
595:	6.507345824502E-04
596:	6.515781860799E-04
597:	6.524926866405E-04
598:	6.533617270179E-04
599:	6.541717448272E-04
600:	6.551225087605E-04
601:	6.559687317349E-04
602:	6.568738026544E-04
603:	6.576891755685E-04
604:	6.585167720914E-04
605:	6.593362195417E-04
606:	6.603513611481E-04
607:	6.611387361772E-04
608:	6.619965424761E-04
609:	6.628495175391E-04
610:	6.637461483479E-04
611:	6.645584944636E-04
612:	6.654215394519E-04
613:	6.662702653557E-04
614:	6.671347073279E-04
615:	6.679706275463E-04
616:	6.688565481454E-04
617:	6.696882774122E-04
618:	6.705364212394E-04
619:	6.714097689837E-04
620:	6.721843383275E-04
621:	6.730621680617E-04
622:	6.739047821611E-04
623:	6.747646839358E-04
624:	6.755719077773E-04
625:	6.764100398868E-04
626:	6.771863554604E-04
627:	6.779843824916E-04
628:	6.788224563934E-04
629:	6.797626847401E-04
630:	6.805415032431E-04
631:	6.812578067183E-04
632:	6.822322611697E-04
633:	6.829487974755E-04
634:	6.838164408691E-04
635:	6.846183096059E-04
636:	6.854207022116E-04
637:	6.861741421744E-04
638:	6.870455690660E-04
639:	6.878212443553E-04
640:	6.886481423862E-04
641:	6.895000697114E-04
642:	6.902383174747E-04
643:	6.910433876328E-04
644:	6.918425788172E-04
645:	6.926301284693E-04
646:	6.934485863894E-04
647:	6.942384643480E-04
648:	6.950379465707E-04
649:	6.958660669625E-04
650:	6.966231158003E-04
651:	6.974334828556E-04
652:	6.981790065765E-04
653:	6.989272078499E-04
654:	6.997236632742E-04
655:	7.005286170170E-04
656:	7.012831047177E-04
657:	7.020820048638E-04
658:	7.028743857518E-04
659:	7.035865564831E-04
660:	7.043502992019E-04
661:	7.051191059873E-04
662:	7.058874471113E-04
663:	7.066861726344E-04
664:	7.074979948811E-04
665:	7.082468946464E-04
666:	7.089697755873E-04
667:	7.097602938302E-04
668:	7.104457472451E-04
669:	7.113023311831E-04
670:	7.120092632249E-04
671:	7.127586286515E-04
672:	7.135112537071E-04
673:	7.142311078496E-04
674:	7.150174933486E-04
675:	7.157217478380E-04
676:	7.164503331296E-04
677:	7.172134355642E-04
678:	7.179767126217E-04
679:	7.187052397057E-04
680:	7.194459321909E-04
681:	7.201231201179E-04
682:	7.208953029476E-04
683:	7.216324447654E-04
684:	7.223818683997E-04
685:	7.231101044454E-04
686:	7.238424150273E-04
687:	7.245697779581E-04
688:	7.252702489495E-04
689:	7.259908015840E-04
690:	7.267086766660E-04
691:	7.274564122781E-04
692:	7.281835423782E-04
693:	7.288516499102E-04
694:	7.295695249923E-04
695:	7.302632438950E-04
696:	7.309705833904E-04
697:	7.317381096072E-04
698:	7.324065081775E-04
699:	7.331676315516E-04
700:	7.338359719142E-04
701:	7.345295161940E-04
702:	7.352779502980E-04
703:	7.359188166447E-04
704:	7.366868085228E-04
705:	7.373095140792E-04
706:	7.380023598671E-04
707:	7.386848446913E-04
708:	7.394436397590E-04
709:	7.401043549180E-04
710:	7.407522061840E-04
711:	7.415091968141E-04
712:	7.422454073094E-04
713:	7.428593817167E-04
714:	7.435643346980E-04
715:	7.442446076311E-04
716:	7.449418189935E-04
717:	7.455534068868E-04
718:	7.462848443538E-04
719:	7.469314732589E-04
720:	7.475903257728E-04
721:	7.482966757379E-04
722:	7.490243879147E-04
723:	7.496618782170E-04
724:	7.502844091505E-04
725:	7.509271381423E-04
726:	7.516099722125E-04
727:	7.522992673330E-04
728:	7.529355934821E-04
729:	7.535626064055E-04
730:	7.542138337158E-04
731:	7.548882858828E-04
732:	7.555999909528E-04
733:	7.561498205177E-04
734:	7.568376022391E-04
735:	7.574972114526E-04
736:	7.581424433738E-04
737:	7.588335429318E-04
738:	7.594098569825E-04
739:	7.600442622788E-04
740:	7.607113802806E-04
741:	7.613194757141E-04
742:	7.619932293892E-04
743:	7.626308943145E-04
744:	7.632634369656E-04
745:	7.638913230039E-04
746:	7.645522709936E-04
747:	7.652257918380E-04
748:	7.657911046408E-04
749:	7.664223667234E-04
750:	7.670671911910E-04
751:	7.676394889131E-04
752:	7.682736031711E-04
753:	7.689067278989E-04
754:	7.695099338889E-04
755:	7.701622671448E-04
756:	7.707962067798E-04
757:	7.713566883467E-04
758:	7.720092544332E-04
759:	7.726495387033E-04
760:	7.732230005786E-04
761:	7.738925633021E-04
762:	7.744916947559E-04
763:	7.751040975563E-04
764:	7.757096318528E-04
765:	7.763244211674E-04
766:	7.769235526212E-04
767:	7.775342673995E-04
768:	7.781572639942E-04
769:	7.787584909238E-04
770:	7.793375407346E-04
771:	7.799374870956E-04
772:	7.806087960489E-04
773:	7.811819086783E-04
774:	7.817942532711E-04
775:	7.823880296201E-04
776:	7.830017129891E-04
777:	7.835687138140E-04
778:	7.841789047234E-04
779:	7.848415989429E-04
780:	7.853795541450E-04
781:	7.860123296268E-04
782:	7.865983061492E-04
783:	7.871619309299E-04
784:	7.878105388954E-04
785:	7.883812068030E-04
786:	7.889271364547E-04
787:	7.895803428255E-04
788:	7.902358192950E-04
789:	7.907587569207E-04
790:	7.913226145320E-04
791:	7.919380441308E-04
792:	7.925686659291E-04
793:	7.931120926514E-04
794:	7.936750771478E-04
795:	7.942669326439E-04
796:	7.948423153721E-04
797:	7.954111788422E-04
798:	7.960117072798E-04
799:	7.966289995238E-04
800:	7.971465820447E-04
801:	7.977263303474E-04
802:	7.983744726516E-04
803:	7.989454898052E-04
804:	7.994798943400E-04
805:	8.000544039533E-04
806:	8.006639545783E-04
807:	8.012106409296E-04
808:	8.018152439035E-04
809:	8.024210110307E-04
810:	8.029799209908E-04
811:	8.034931961447E-04
812:	8.041170658544E-04
813:	8.047146257013E-04
814:	8.052741177380E-04
815:	8.058412931859E-04
816:	8.064057328738E-04
817:	8.070040494204E-04
818:	8.075506775640E-04
819:	8.081087726168E-04
820:	8.086966699921E-04
821:	8.093023789115E-04
822:	8.097883546725E-04
823:	8.104870794341E-04
824:	8.109819609672E-04
825:	8.115536766127E-04
826:	8.120696293190E-04
827:	8.127171895467E-04
828:	8.132540388033E-04
829:	8.138249395415E-04
830:	8.143635932356E-04
831:	8.149715140462E-04
832:	8.155745454133E-04
833:	8.160861325450E-04
834:	8.166717598215E-04
835:	8.172016823664E-04
836:	8.178010466509E-04
837:	8.183976169676E-04
838:	8.189354557544E-04
839:	8.194791735150E-04
840:	8.200358133763E-04
841:	8.206024649553E-04
842:	8.211369276978E-04
843:	8.217560825869E-04
844:	8.222996257246E-04
845:	8.228619699366E-04
846:	8.234175620601E-04
847:	8.240150636993E-04
848:	8.245832286775E-04
849:	8.251444087364E-04
850:	8.257373701781E-04
851:	8.262036717497E-04
852:	8.268262608908E-04
853:	8.273168350570E-04
854:	8.278640452772E-04
855:	8.284575887956E-04
856:	8.290275000036E-04
857:	8.295828010887E-04
858:	8.301733760163E-04
859:	8.307658717968E-04
860:	8.313200669363E-04
861:	8.318477193825E-04
862:	8.323791553266E-04
863:	8.329734555446E-04
864:	8.335880120285E-04
865:	8.340709027834E-04
866:	8.345974492840E-04
867:	8.351793512702E-04
868:	8.357302285731E-04
869:	8.362987427972E-04
870:	8.368248236366E-04
871:	8.373723831028E-04
872:	8.379591163248E-04
873:	8.385453838855E-04
874:	8.390418370254E-04
875:	8.396154153161E-04
876:	8.401828235947E-04
877:	8.407003479078E-04
878:	8.413246832788E-04
879:	8.418173529208E-04
880:	8.423971594311E-04
881:	8.429192239419E-04
882:	8.434223709628E-04
883:	8.440986275673E-04
884:	8.446106803603E-04
885:	8.451179019175E-04
886:	8.457082440145E-04
887:	8.462551631965E-04
888:	8.468055748381E-04
889:	8.473249617964E-04
890:	8.478946401738E-04
891:	8.484678692184E-04
892:	8.489358006045E-04
893:	8.494781213813E-04
894:	8.501249249093E-04
895:	8.507015882060E-04
896:	8.511362830177E-04
897:	8.517201058567E-04
898:	8.522871648893E-04
899:	8.528110338375E-04
900:	8.533592917956E-04
901:	8.540023700334E-04
902:	8.543704170734E-04
903:	8.550441707484E-04
904:	8.555924869142E-04
905:	8.561444701627E-04
906:	8.566064061597E-04
907:	8.572067599744E-04
908:	8.576888940297E-04
909:	8.582968730479E-04
910:	8.587235352024E-04
911:	8.592917583883E-04
912:	8.598444983363E-04
913:	8.603716851212E-04
914:	8.608269854449E-04
915:	8.614500984550E-04
916:	8.619192522019E-04
917:	8.624685578980E-04
918:	8.630434167571E-04
919:	8.636267739348E-04
920:	8.641072781757E-04
921:	8.646821370348E-04
922:	8.652259130031E-04
923:	8.656769059598E-04
924:	8.662836044095E-04
925:	8.667220245115E-04
926:	8.672876865603E-04
927:	8.678057347424E-04
928:	8.683576015756E-04
929:	8.688191301189E-04
930:	8.693845011294E-04
931:	8.699104655534E-04
932:	8.704288629815E-04
933:	8.711099508218E-04
934:	8.715305593796E-04
935:	8.720662444830E-04
936:	8.726164232939E-04
937:	8.731202688068E-04
938:	8.737410535105E-04
939:	8.743318030611E-04
940:	8.747693500482E-04
941:	8.752040448599E-04
942:	8.757911855355E-04
943:	8.762874640524E-04
944:	8.768075495027E-04
945:	8.773371810094E-04
946:	8.778551709838E-04
947:	8.783463272266E-04
948:	8.788938284852E-04
949:	8.794411551207E-04
950:	8.799438946880E-04
951:	8.806501864456E-04
952:	8.810113649815E-04
953:	8.815007749945E-04
954:	8.820549701340E-04
955:	8.825719123706E-04
956:	8.831701125018E-04
957:	8.836608030833E-04
958:	8.841180242598E-04
959:	8.846430573612E-04
960:	8.851464954205E-04
961:	8.858424844220E-04
962:	8.862465037964E-04
963:	8.868437726051E-04
964:	8.872977341525E-04
965:	8.879842353053E-04
966:	8.883628761396E-04
967:	8.889258606359E-04
968:	8.894302882254E-04
969:	8.900525281206E-04
970:	8.904940914363E-04
971:	8.909752359614E-04
972:	8.915954385884E-04
973:	8.921246626414E-04
974:	8.925520232879E-04
975:	8.931357297115E-04
976:	8.937469101511E-04
977:	8.941055857576E-04
978:	8.946723537520E-04
979:	8.953239303082E-04
980:	8.959387196228E-04
981:	8.963465224952E-04
982:	8.968968177214E-04
983:	8.973975200206E-04
984:	8.980204002000E-04
985:	8.985748863779E-04
986:	8.990452624857E-04
987:	8.994395029731E-04
988:	8.999545243569E-04
989:	9.005908505060E-04
990:	9.010834619403E-04
991:	9.016725816764E-04
992:	9.022736339830E-04
993:	9.026833577082E-04
994:	9.033039095812E-04
995:	9.038283606060E-04
996:	9.043892496265E-04
997:	9.048312203959E-04
998:	9.054081165232E-04
999:	9.060552692972E-04
1000:	9.063884499483E-04
1001:	9.069846710190E-04
1002:	9.075743728317E-04
1003:	9.081272291951E-04
1004:	9.085884084925E-04
1005:	9.093203116208E-04
1006:	9.095755522139E-04
1007:	9.101629257202E-04
1008:	9.107774239965E-04
1009:	9.112648549490E-04
1010:	9.120165486820E-04
1011:	9.123517666012E-04
1012:	9.130781982094E-04
1013:	9.135353611782E-04
1014:	9.139569592662E-04
1015:	9.145733783953E-04
1016:	9.150445694104E-04
1017:	9.154960862361E-04
1018:	9.160374174826E-04
1019:	9.166677482426E-04
1020:	9.171686833724E-04
1021:	9.178593754768E-04
1022:	9.183915681206E-04
1023:	9.189243428409E-04
1024:	9.195876773447E-04
1025:	9.200649219565E-04
1026:	9.206381510012E-04
1027:	9.211516007781E-04
1028:	9.216369362548E-04
1029:	9.221902000718E-04
1030:	9.227066184394E-04
1031:	9.234679746442E-04
1032:	9.240352665074E-04
1033:	9.244323591702E-04
1034:	9.250497678295E-04
1035:	9.255149634555E-04
1036:	9.261114173569E-04
1037:	9.266497218050E-04
1038:	9.272706811316E-04
1039:	9.277205681428E-04
1040:	9.283756953664E-04
1041:	9.289049194194E-04
1042:	9.292821632698E-04
1043:	9.299684315920E-04
1044:	9.305868297815E-04
1045:	9.311736794189E-04
1046:	9.314731578343E-04
1047:	9.323071571998E-04
1048:	9.329227614217E-04
1049:	9.332934860140E-04
1050:	9.341157274321E-04
1051:	9.344822028652E-04
1052:	9.352805209346E-04
1053:	9.356360533275E-04
1054:	9.362747659907E-04
1055:	9.369284962304E-04
1056:	9.373672655784E-04
1057:	9.378748945892E-04
1058:	9.385651210323E-04
1059:	9.394412045367E-04
1060:	9.396835812367E-04
1061:	9.403981966898E-04
1062:	9.410209604539E-04
1063:	9.415372624062E-04
1064:	9.420104906894E-04
1065:	9.424329036847E-04
1066:	9.434454259463E-04
1067:	9.436697000638E-04
1068:	9.443561430089E-04
1069:	9.448394412175E-04
1070:	9.455783292651E-04
